f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,label
-0.65913145,0.06366315,-1.05287337,-0.46161438,-1.37126318,0.65843068,1.35775794,-0.70766883,-1.23690987,-0.07328977,1.07009467,0.15592259,-1.35966855,1.42281672,0.98594973,-1.10521777,1.26539327,-0.14793513,-0.38430603,-0.11684001,1.00371587,0.47843903,-1.32225464,1.37281311,-1.05664760,0.73670386,0.40840959,-0.93741586,-0.98780377,1.11098278,-0.24091523,0.46372954,0.01221301,0.68206055,-0.06227287,-0.63786025,-0.40984989,1.07723308,-0.09589592,-0.85965200,1.30381616,0.88980137,-1.33300156,1.49682889,0.58478009,-1.01920020,-0.78849696,0.57733644,0.83928317,-0.78289217,-0.72909344,-0.57863792,1.00000000
0.88032009,0.33746357,0.29405509,-0.98455147,-1.18727040,0.53659227,0.83729382,0.00278821,-0.40850187,-0.20387186,-0.33477650,1.37995472,0.80426972,-0.87573836,-0.34743254,0.13203687,0.33895759,-0.09544831,0.93037991,0.80281806,0.01547376,1.06328816,0.75326859,0.83574555,1.36920234,-0.70059918,-0.69705551,1.16685677,0.81667912,1.27963662,-1.31060952,0.38327123,-1.06611499,0.01169159,-1.03275920,-1.11576447,-1.46349496,0.39071644,-0.42293215,-1.18443515,-0.53148667,-0.99316773,1.32508449,-0.53998534,-0.49813943,1.01957401,0.44326728,0.63051482,0.40800541,1.33858885,-0.87899751,1.46711773,0.00000000
0.12252613,-0.90210152,0.99286853,0.26691777,0.48711487,0.44647763,-1.32481133,-0.84595050,1.38441265,0.10309329,-0.36493919,0.78611539,0.07355683,-1.46051169,0.70871279,0.69665268,-1.00455386,1.36998027,-0.82827561,-0.12675190,-1.15579212,0.30984696,-0.37364664,-0.44047961,0.98093063,-1.47131486,0.89384031,0.21434570,1.45829554,0.26832966,-1.33386260,-1.34806402,1.14945896,1.02364244,-0.46232977,0.35409745,-0.03122593,1.40149217,1.34988270,1.45151703,1.09934634,1.22865477,-0.84816366,0.99302037,0.62657134,1.38835953,0.21378549,-1.24449850,0.29219667,0.55974278,-0.83903691,-0.31765985,0.00000000
0.33641757,0.95608717,0.29551024,-0.37768279,-0.37515685,-1.10074008,1.32224017,0.75148315,-1.49626968,0.79683985,0.71938498,-1.47080712,-0.39118711,0.32024307,-0.14174804,0.83395836,-0.22362500,-1.03841109,1.42924687,-0.77388002,0.65307693,-1.07053107,-0.51296216,-0.17391717,-0.92330399,-0.15012127,-1.02851153,0.17701962,0.49113976,-1.31269715,1.11339636,-0.94457734,-0.82391272,0.48404952,-0.09374682,-0.00181320,-1.11553505,0.91720747,0.35116274,-1.09385387,-0.37800190,0.93122980,0.20506514,-1.17405366,-0.38166886,-0.77191680,0.05239666,1.03008339,-0.19119860,-0.19997391,1.21605271,0.22855624,0.00000000
0.26522641,-0.34534356,0.19857326,-0.71427032,0.32316824,0.22773140,-0.30944559,1.47208670,1.14567289,0.74875887,0.11203677,-0.11382059,-0.94530781,-0.58278758,0.82188240,-0.13875314,1.14680855,-1.05626659,0.02504129,0.44089705,0.05054537,1.16768067,1.46868985,-1.15249602,-1.11013529,-1.10902766,0.54353129,-0.38197171,0.69994398,-0.28358558,0.38282016,0.80957402,0.14464773,0.11851077,-1.23529702,-0.26765477,0.13733146,-0.11405752,1.20234600,1.21959190,0.96575214,-0.37410577,0.65189746,-0.31413462,-0.80221920,-0.47129207,-1.28710610,-0.50466747,-0.11777335,1.36644268,-0.55976824,1.20736062,1.00000000
-0.38476549,-0.32522404,-0.81342517,-0.92709331,0.05698637,0.51753411,-1.36700325,-0.83680240,-0.13294900,-0.50698699,0.63786324,0.03348179,-1.01892268,1.18339614,-0.62128297,0.69339333,0.83974734,1.38947310,-0.00447760,0.34750655,-0.49537112,0.53453788,-0.10984954,-0.18704291,1.06640259,-1.34949347,1.14588728,1.05620951,0.01909876,-0.02939144,-0.41457790,1.48252138,-1.16649200,0.27064571,0.54504477,1.30299002,0.84061049,0.43154161,-1.14956305,-0.37879945,-1.08347507,1.14363820,0.74886347,0.77261036,0.45676955,0.02113061,-1.05008682,-0.51091534,-1.08925262,0.67473943,-1.01931367,0.60634065,1.00000000
0.55197041,0.20771817,0.57676617,-0.12208656,-1.09431404,-0.55559752,-0.53972067,0.60115540,-1.15877094,0.98720594,0.78302187,-0.94107925,0.65749315,0.50553954,0.74436240,-0.93321433,-1.02722903,-0.79054804,-0.40238489,0.88099494,0.71377181,1.27635478,-1.32411132,-1.46533116,0.59741649,-0.66213751,-0.49776331,0.14040608,-1.19276063,0.42808325,-0.52455766,0.39814537,1.00202074,-0.98666600,1.29261928,0.09206442,1.26878330,-0.87680975,0.31368799,-0.28833865,0.82266657,0.31772683,-0.01645363,1.23895622,-0.36864881,-0.84005939,0.32430356,0.37208531,-0.18271614,-0.04016987,1.37866024,0.69805707,1.00000000
-0.33326345,0.25608308,-1.16819475,-0.86360979,1.42672990,0.67939666,1.24513538,-0.58841561,0.72560058,0.64200813,-0.61593004,0.15244898,0.38224533,-0.05660457,0.98153612,0.99860713,1.05180164,0.91027071,-0.03574957,-0.35568511,0.99412885,-0.02939562,-0.76088580,0.02203060,-1.07445053,0.57488847,-0.49223616,-0.71802360,1.36952624,0.83064299,0.86120851,0.37116591,1.01751843,0.77748744,0.29632111,1.38337321,-0.92521515,1.33013916,-0.29568551,0.08519695,-1.13178204,0.12032232,0.33362026,1.49310463,1.42557723,1.39919188,-0.45483582,1.47379950,-0.13356555,1.05550878,-0.85104009,0.01749954,1.00000000
-0.10425335,-0.50646233,1.39803629,1.34109419,0.55120463,0.89344297,-0.97071991,0.66497565,0.35415243,-1.22534479,-1.16052298,-1.17466915,0.67307080,-1.07485438,-0.09680319,-0.42905458,0.15151242,0.61942946,0.55416761,0.04655975,-0.10699538,-0.30655321,1.08572984,-0.50744459,-0.72190254,0.72994648,-0.42070961,1.04099580,-0.51633384,0.60583447,-1.36467298,-0.34331136,-0.47030948,0.95003622,1.40116621,-0.11735617,0.97450883,0.59908410,1.40215796,0.93332554,-1.26756580,0.63984517,0.10649915,-1.45069183,-0.74606112,1.26526574,1.27818412,0.89655138,1.44533881,0.91963567,-1.46938744,-0.63649698,1.00000000
0.26441693,0.57183172,-1.40812745,-1.21767609,-0.84347755,0.01067564,1.04259601,1.08590027,0.34860558,1.28452782,0.00018698,1.16710813,-0.13780423,-0.66832498,1.24923875,-0.33619477,0.01021233,-0.51341810,0.48851280,1.48509368,-1.42345935,1.19954402,-1.48822183,-0.40731636,-0.99417958,0.77202534,-1.34816748,0.16045486,-0.61522160,-1.09898925,0.81545464,-0.84774950,-0.82897436,-0.67476964,0.26030029,0.47899780,-1.44719243,-0.77439109,-0.20708747,-0.50406914,1.15251198,0.86312619,0.37767065,-0.48587275,0.60201703,1.03091404,0.28449113,0.85338440,0.74731488,0.21521193,-0.56345035,0.73734647,1.00000000
0.49761291,-0.04091207,-0.87961090,0.83846504,0.91364008,0.96643464,-0.08125209,-0.92255770,-1.20082920,0.73008375,1.15878415,0.45251508,-1.06751982,1.30468935,1.46730604,-0.19986417,0.28447587,0.83168556,0.70916937,1.40336158,-1.15535073,0.24217460,0.57579426,1.17029527,1.12232888,1.43399938,0.03623536,0.99228260,-0.21815488,-0.23305837,-0.73995491,0.95471186,1.45744532,-0.73097481,-1.33160524,0.94662731,0.36069016,1.37909640,-0.74328234,-1.28691703,-0.02267322,-1.24360193,-0.71463000,-1.12206642,-0.82760346,-1.18156604,1.36171800,-0.66431186,-0.16830724,1.19583542,0.53196476,0.35411244,1.00000000
0.52803287,0.42944649,0.61668957,0.98646677,1.13300780,0.42791901,1.17002182,0.10619258,-0.66812743,1.14023013,0.12441848,1.21841276,-1.37949656,-0.30745275,1.34341506,-0.75104972,1.32460874,1.36170738,1.14642694,0.19100414,0.44081835,1.10885100,0.82769125,0.39028155,1.44677822,0.55702991,1.42644598,-1.32783458,-1.08311889,-0.14562346,-0.34536162,0.84820452,-1.01815792,1.42828554,-0.55480237,-0.21322888,-0.67576490,0.23809085,-1.32411390,-1.05096748,0.73739311,-0.94049825,-0.79345665,0.87894671,-1.22009646,-0.18757853,-1.43080984,-0.45957780,0.59694421,-1.22969016,1.16500388,1.22849713,1.00000000
-0.48297729,-0.09265953,-1.18502887,1.47219731,-0.60741134,-1.24769499,-1.48479866,-0.27443131,0.38942996,-0.50346225,1.01015210,0.64981883,-0.44951540,0.70292900,1.32146321,-1.22071200,-0.58168812,-0.11002218,-0.00602962,0.12658693,-0.59811928,0.50177894,0.43525351,0.23346452,-1.15871483,-0.06909633,-0.43131934,-0.02688459,1.26559931,-0.05840597,-1.45805762,-0.18348979,0.96194454,0.84018277,0.04017022,-0.75069296,-0.10473401,0.19110666,1.49961431,0.43253427,0.58279479,-0.02563757,-0.43653135,0.93885895,-0.01520303,1.48407039,-0.12863828,-1.29599915,0.54773441,-1.36007565,-0.74849521,-0.43878524,1.00000000
0.22985493,-0.45271479,0.71845076,-0.01729222,-1.41406221,0.35054955,-0.26569129,1.26550353,-0.00131307,0.62692544,-0.84339452,0.78292069,0.66286593,1.21224513,-1.39853507,-0.15749791,0.53746621,-1.21450830,-0.26818780,1.32643981,-0.19219653,1.45621435,-1.32948282,0.65348933,0.24304871,0.00161903,1.41254220,-1.11104880,1.18799686,0.57372123,-0.72301178,1.20500744,-0.21211525,0.94268198,-0.33349045,1.05279248,0.40988736,-1.07686010,0.44898949,-0.92596571,-0.26423212,-0.98911325,-1.43395165,-0.86434038,0.10911607,-0.05531710,0.00449129,-0.75693936,0.55548360,0.61278986,-0.42609652,1.14351027,1.00000000
-0.02441626,0.59429427,0.43206965,0.63911783,-0.66798025,-1.49816509,1.09612684,0.96727315,-1.13042434,-0.37768460,0.48401793,0.45633257,1.08105100,-1.07919552,-0.21018076,-1.20832675,-0.33121425,-1.45467766,1.19481920,0.08113199,1.04940678,-1.32028590,-0.81762567,-0.72186001,-0.33992552,0.90859912,-0.34032638,-0.88603941,-1.30502922,-1.26152475,0.78014162,-0.16559103,0.67854337,0.54686137,-1.09391261,-1.07133620,0.76602605,0.66380488,-0.36590770,-1.26773321,-1.46370593,-0.63552915,-1.47233318,-0.80978214,-0.24149778,-1.13575270,-1.18716673,1.18931231,0.25641009,1.30336706,-0.46252151,0.53143481,1.00000000
0.61335574,-0.08614992,-0.88592498,0.35502095,-1.11124281,-1.49375808,1.29459540,0.16468313,1.28082199,-0.49850543,-0.51664179,-0.29803499,0.61812295,0.19742590,1.27606472,-1.42367730,0.62458781,-0.50901693,-0.95929904,0.03118687,0.01519135,-1.08896691,-0.89431183,-0.27550601,-0.27356576,-0.54732558,-1.05436455,-1.48687896,1.41070519,1.33049769,-0.04904886,1.48515526,0.52096299,-1.29342739,-1.14684540,1.24833253,0.39015661,1.02955088,1.19480895,-0.15617397,-1.35442215,-0.93515895,-1.30028416,-0.93378046,-0.26840122,-1.14540957,-0.99980026,-0.16253465,-0.47948715,-0.09702563,-0.21248392,0.43343408,1.00000000
0.21368944,-0.33293538,1.31156865,-1.17640698,-1.20221955,1.05841833,0.01919011,0.79921507,-0.85373429,0.98658772,1.27153987,0.40644905,-1.18236294,1.18588444,0.87746318,0.75263333,-1.38981543,0.89688758,-1.08614697,-0.83284147,0.23140450,-0.70505768,0.48404462,0.32421134,-1.17555121,0.46804374,1.27186473,-1.01667028,0.29118606,-0.47440388,-0.12116498,-0.63899946,-0.43760809,-1.41326453,1.44465521,0.37439977,0.00211677,-0.34885395,0.11812368,-0.35968200,-0.42027622,-0.10816037,-0.67205090,-0.95985030,0.16981769,1.02829631,-1.04151547,-1.40179698,-0.75956476,1.43916193,0.98627422,0.28759816,1.00000000
-0.64716395,-0.11865977,1.28774675,-0.16416265,1.44984181,-0.61109386,-0.77908275,0.41414460,-0.36553810,0.37909663,-0.58501345,0.35375477,-0.67276122,-1.34708379,1.23640771,1.14961561,1.41239445,0.64958153,0.54816353,0.17700921,-1.12217275,-0.93229407,-0.63159093,1.17046909,-0.98109143,1.26861952,0.06835720,0.64670891,-1.16926654,-0.69289935,1.37555582,-0.70155016,-0.61043484,-0.90720785,-1.11277900,-0.80022708,0.42698068,-0.13389680,0.16126751,-1.13290551,0.90634934,0.85228410,-1.43523027,-0.34945472,-1.29368819,0.87631734,0.71180905,1.20596428,-0.79078812,-0.13111235,-0.94653637,-0.38629520,1.00000000
-0.34150447,0.41044522,0.06672975,-1.34000763,0.64461123,0.12988008,0.98687705,-0.68465850,1.20996332,1.49608276,1.25789532,0.83367743,0.93710641,0.22123273,-0.92953841,0.53112206,0.63825901,1.45615542,0.12390395,-0.68589295,0.55101757,1.43812746,-0.96835828,-0.52200624,0.12564286,-0.98935610,-1.43333808,-0.48905063,1.09611240,-1.36959480,-0.21321282,0.78660232,1.35954779,1.45642620,-0.23409186,1.35115288,-1.39374308,0.73775081,0.42823810,-0.75143443,0.02195550,-1.11133879,1.11479145,-0.42630574,0.37813341,-1.02367114,-0.88150547,1.47586911,0.75925918,1.38591561,-0.61244650,-1.00631137,1.00000000
0.55042675,-0.00436592,0.00920539,-0.01599515,-0.97516046,0.69965871,-0.41466740,-0.94090431,-0.50404982,0.19097610,0.67941280,-0.05432734,0.07678497,-1.08316219,1.24407277,1.28617259,0.55027977,-1.44710577,0.11122265,0.38765692,1.48396267,1.48820087,1.07283371,-1.30850702,1.35982917,0.33798374,0.90266031,-0.27842145,-0.54099159,-0.11026756,-1.05937646,-0.42880158,1.07285250,-1.38614854,-1.04736586,-1.12465152,-0.29077337,1.49096070,-0.97992621,-1.06355205,1.24516719,1.14615155,-1.40327889,0.75511788,0.46639710,0.80322243,-0.01649264,1.47413766,-1.36845894,-0.79688524,-0.31036204,-0.15066618,1.00000000
0.24813434,-0.84339574,1.26410221,0.18001309,-1.36466701,-0.27641111,-0.25052876,1.39647282,0.29759127,0.40695321,0.63975909,0.81011795,0.40515321,-0.78841695,1.12213774,0.69635940,0.72561146,1.48967022,0.90757960,0.98745421,1.35421655,-1.04659800,-0.00681787,0.24170107,-0.51217281,1.01821003,0.78725886,0.66264922,1.49144832,-0.72185588,0.70637176,0.15421342,-0.56103245,-1.01823939,1.18765151,0.28636645,0.97480151,0.13603495,-0.84006876,-0.48735356,-0.35538347,1.41880444,-1.48310016,1.45699807,1.44138491,1.48845237,-0.07023546,1.39142691,-0.31320245,-1.42111668,-0.82695844,1.33588873,0.00000000
0.19459757,0.98612965,-1.45870592,0.13798241,-1.27319523,-0.64081026,-1.23572145,1.07858586,0.27321213,1.20631940,0.56505960,1.41308739,0.02963296,0.41613175,0.22892646,-0.04721871,1.03787810,0.43357541,0.90393679,0.85909181,-0.92686452,0.45049060,-0.90105594,0.24996143,0.53230405,1.49170521,-1.40837407,-1.22627282,-1.26891991,-0.30491614,0.96476508,1.03216900,0.71093879,1.19063473,-0.53142017,-1.23553607,-1.32554092,1.05639816,0.69130888,0.59584592,-0.48097098,-0.36028443,1.37434059,-1.30858577,0.82119521,-0.57110003,-1.38283614,0.72771033,-0.50726434,0.66644256,0.62296315,0.10436063,0.00000000
0.48547779,0.25840847,0.83211939,0.24311497,-0.64008944,0.70234590,0.26741945,-1.46181815,1.20493253,0.13693085,1.10588180,1.14821052,-0.16510003,0.02297999,-0.25273684,-0.15168967,1.18544148,0.86443204,-1.12042297,0.33092334,1.48771992,0.28665210,0.85761488,0.80718442,-0.44904742,-0.38445209,0.67222927,-0.00004941,0.21171213,0.63871737,0.83272508,-0.68545027,-1.05961872,-0.62461606,0.02261498,-0.47357605,0.20508828,-1.33960283,0.02925123,-0.39604528,0.10400026,-0.23239994,-0.64732245,1.21232372,-0.94570503,0.54409673,1.27393414,0.11600988,1.12922547,-1.12544556,-0.01863369,-0.12892416,1.00000000
0.95538369,-0.20596965,-1.47564358,-0.17022798,-0.39291073,0.50939618,1.31498934,-1.24262674,-0.51757084,-0.16780579,-0.13444387,0.82442916,-0.16981300,-1.41851610,0.63031228,1.15448909,0.04171414,0.24332557,-1.01119068,-0.83806217,-0.79448928,-0.20777408,1.28443566,0.06535430,-0.92370706,-0.70173679,-0.34795491,0.36977693,-0.17990054,-0.32266547,0.19418580,-0.77449502,-1.26329018,-1.42675706,-0.74622251,-1.22522390,-0.49097808,0.81880062,0.64888299,0.33278287,1.05750073,-0.65379713,1.15516126,-0.30228249,-0.29732005,-0.28394516,-1.20571690,1.42647149,-1.08447967,-0.47734283,-0.54209904,-1.27596170,0.00000000
-0.46500990,-0.05321585,-1.04321961,-1.36542499,-0.62278652,1.09997077,-0.48167338,-1.12892450,0.43708161,1.48980274,-0.80302863,-0.66128698,1.41554116,-0.96367114,0.03364220,-0.78104360,1.29705569,1.44456304,0.94409354,-0.55564855,-0.28953757,-0.77308295,1.17227390,1.24367483,-0.24338801,0.46959921,-1.00334046,-0.19519230,0.39449732,-0.34379064,-0.42720142,-1.49700302,0.91288039,1.16801284,1.40839059,0.65781416,0.14637694,-0.69214644,1.49789843,0.26925856,0.54346222,0.54721849,1.03575539,-1.47098238,-0.83925918,0.49660200,1.18543721,0.55601635,-0.25952613,-0.41533351,0.71384402,0.72371309,1.00000000
-0.08502881,0.68183560,0.32117398,-0.62559893,1.27546446,0.15563983,0.87147707,-0.85707521,-0.46787763,1.12373855,-1.34967891,0.03694593,-0.05488356,0.75369057,-0.65431869,-0.84279953,1.27839852,0.21512896,-1.18593130,-0.92089151,1.49647818,-0.91317301,0.33142653,-0.23961576,1.15679728,0.76550578,0.29085419,-1.46778305,1.13938562,-0.16599759,1.29473296,-0.01338296,0.58267347,-1.29212205,0.73545496,-0.48601191,-0.44592296,-1.14403247,-1.05942855,-0.94272283,-0.51538149,1.17590974,-0.39521929,0.67308812,-1.25175749,0.27329640,-0.05432631,1.43387384,1.03862331,-0.13551068,0.82542829,-0.92088378,1.00000000
-0.94674700,-0.09263714,0.18700898,-1.27614283,-0.45573290,-0.82241346,0.65672945,-0.02972793,0.75321144,0.04588631,-1.24054667,0.70610295,0.99968779,1.21059368,0.21597584,0.76075608,0.75613301,-1.03275072,-1.00733794,-1.28734348,-0.54025909,-0.07947424,1.49369356,-0.20701997,0.67872777,0.58019108,-0.88655415,-1.32447855,0.13802025,0.60091678,1.49475537,-0.42416684,1.18909369,-0.35420263,0.56823513,0.29475879,-1.34106362,-1.26483472,-1.43770773,-0.38749775,0.73740315,-0.98173382,0.31755891,-0.63351666,0.89097787,0.89518845,0.82624354,0.07450054,-0.64629987,0.92833213,-0.94169831,-0.63072119,0.00000000
0.01605736,1.00192374,-0.94815688,0.52263048,0.55870808,0.45752998,-0.25319560,-1.19948698,1.23350875,0.02319289,-0.27908342,0.26647468,-0.92162869,-1.10235366,-0.28342434,-0.81833792,-0.76712912,1.17753446,0.09227753,-0.04959281,0.56843878,1.35464434,-1.16340431,1.00060370,0.25205754,-1.06150394,-0.60855204,-0.05291575,0.57353143,-0.77217895,0.10463645,0.55401488,-0.15377775,1.08907788,1.10837731,-0.08792635,1.41877713,-1.27324472,-1.48991287,-0.35799521,0.30329118,0.38760047,-0.07066279,-1.12535006,-0.98850743,1.05644395,1.10373340,0.52169561,0.49265392,0.29304638,-0.89122234,-0.21524790,0.00000000
0.93572125,-0.01600380,0.58768395,0.11175682,-1.44425900,1.36067042,1.03444816,-0.71836496,0.34937681,1.26971815,-1.21196696,0.00908844,-0.13127092,-0.26938498,1.00676583,-0.35806156,-1.30901000,-1.30248677,-1.37176618,-0.27256373,0.65521883,-0.88883261,0.43940556,0.56126542,-0.73439363,0.30167297,0.55460502,-0.10015913,-0.48985021,0.35745465,1.43354126,-0.21947577,-0.32479471,-0.10719929,-1.27134482,0.15948984,-0.51390784,-1.13573363,-0.10122978,-1.48984804,-0.29464426,-1.18279420,-1.42712189,0.97342514,1.24874641,-0.87697605,0.11789479,-0.66612553,-0.01926768,-0.19010604,-0.69284683,0.60118074,0.00000000
-0.01503993,0.90447346,-1.12052712,-1.34078165,0.80302630,0.49779009,-0.00442163,-0.09663069,-0.00776586,-0.18892777,-0.32132311,-0.00092819,0.08554551,0.57570694,0.63362148,-0.36711276,-0.25937843,-0.37890849,0.10960732,-0.13993939,1.16878939,0.58908380,1.19596915,0.62741097,1.41297645,0.40721033,1.39065041,-1.02549033,-1.34256696,0.23737556,1.45047962,-0.24718426,-0.86386991,0.06462435,0.44639587,-0.55446391,0.64430808,1.42534352,1.19088937,-0.62524388,-0.51982895,-0.38537633,-0.31634166,-1.19904150,0.78588852,-0.40398221,1.13945993,1.28082187,-1.42670607,1.46550921,0.63006819,0.06117668,0.00000000
-0.77723648,0.52483360,-0.33141717,0.05555440,-0.52612583,0.36806344,-1.22105917,0.36336781,-0.67396545,-1.44709551,0.15811730,0.23534327,-0.22029299,-1.28314130,1.18002886,0.33429242,-1.15286010,0.03279173,-0.00823705,-1.31879439,0.32057911,0.92497920,0.74702416,-0.89109176,1.08687759,-0.47237350,1.33952513,-1.28475611,-0.04137393,0.29137313,-0.75704970,0.81414057,0.38068704,-1.44567169,0.32510577,-0.02556530,-0.91191239,1.48724468,1.19148658,-0.62247691,0.12321276,-0.55049358,0.82648725,1.29099430,-0.42351418,0.91675275,-0.00477737,-0.31026432,1.31526556,0.03121407,-0.09776850,0.51730321,0.00000000
0.51332945,0.06234979,-0.71629740,-0.52562139,1.29613751,0.53558954,0.97991144,-0.68666471,0.13137057,1.41418880,-0.54388830,-1.01857057,0.03265802,-0.33653673,-1.02126830,1.16565415,1.47217173,0.20574654,0.82403031,1.07711511,0.60294602,-1.36753185,-1.02709730,-1.28703243,-1.47036118,-0.58201077,-0.32293212,-0.77691080,-1.30618606,0.08958927,-0.68004204,0.88811146,-1.47584214,1.02758115,1.36426104,0.64840519,0.70093220,1.30068693,-0.87278614,1.48369670,0.82044361,0.67971212,-0.41672826,0.13733246,0.46175336,0.36102858,0.61495392,-1.25285478,-0.43305470,-0.19799995,-0.71811211,-0.98211819,1.00000000
0.47759152,0.93191234,-1.08321756,-0.40084982,-0.01967490,-1.31107068,1.33937428,0.79572997,0.69255532,-0.98141843,0.31140230,0.08917484,1.44740654,0.74301531,0.22728565,1.05243800,-1.03471719,-1.45435041,0.57070000,-1.20506562,-1.15369908,0.73404218,-0.68839547,0.38589365,1.25222078,-0.55057641,-0.84856753,-1.18031135,-1.10861292,-1.31333191,-1.23707286,-0.20398623,-0.53740486,0.61968244,1.11072497,0.85431961,0.09191177,-1.19267365,0.62930185,-0.41151383,-1.24304882,1.02739922,-0.48535045,-0.84525350,1.11435619,1.20640161,-0.48308749,-0.43559574,0.23888558,0.70032448,-1.31055239,0.28003097,0.00000000
-0.25276386,0.52276642,1.35846019,-0.71371831,1.22648164,1.35050502,-0.69253908,0.76260560,-0.78367498,0.71283349,0.89225991,-0.75838289,0.64760863,0.93631362,-0.42426338,-0.99689167,-1.22410630,0.22614511,1.43429436,0.96885096,-0.19248108,0.10986271,-0.66141634,-1.01080240,-0.05375653,-0.10949530,0.06578986,1.35841376,0.31168590,0.31731551,-1.11592571,1.48946660,0.81853483,1.13161003,-0.25709876,0.00638429,0.06625143,-0.91771638,0.56846747,1.20893017,-1.00888255,-1.24104518,0.71465672,-0.68039450,0.37158762,0.58727501,-0.53426771,0.94543379,0.14996695,1.10699822,0.78988066,1.10572690,1.00000000
-0.80356290,0.31330201,-1.43951585,-0.76948122,-1.22997618,-0.17375095,1.16988036,-0.09737921,1.04913913,-0.51846529,-0.48128978,1.18668519,-0.22254856,0.86929646,-0.79006936,1.34640249,0.22373474,0.77797071,-1.23145290,-0.02200732,1.20311549,1.13111589,-1.35955813,-0.58890459,-0.17003998,-0.98320556,0.68999493,-0.94646401,-0.46008092,0.48984191,-0.05373197,0.71571312,1.38362370,-1.15035994,0.62870315,-0.80896753,-0.25656982,-1.40141182,-1.09227785,-0.54066813,-0.47404258,1.19875565,0.72543873,1.41654890,0.29721453,-0.77485880,-0.51703491,-0.54049223,-0.52051702,0.51889252,0.09242378,-0.34372747,0.00000000
-0.24757853,-0.53194219,-1.05273069,-1.43358251,-0.84349597,-1.17758579,0.85633509,-1.16250613,0.67268471,-0.34302393,-1.27986483,0.93819015,0.23889171,-0.79271546,1.18404352,-1.36422506,-0.89454118,0.75614078,0.62813379,-0.63218492,-1.31392537,1.07423422,-0.55890709,-0.91285976,0.04818547,1.23068160,-1.36936027,0.79741226,0.21741968,-0.22365265,0.73224133,1.39747327,-0.81238137,-1.06905790,1.23864524,0.50685923,-0.18604194,0.21977871,0.73684172,0.81909570,1.25968254,-0.21947163,-0.61976727,0.41899280,-0.25281630,0.28379536,-0.24004260,-1.04101264,-0.09171975,0.57275347,0.89785142,-0.02002117,1.00000000
-0.08761681,0.93853770,-1.00428633,-0.25593687,0.85888179,-0.26142219,0.58959238,0.02164105,-0.77633062,0.88845152,-1.24735964,0.07467085,-0.87332690,-1.29880311,0.00880181,-0.00131353,0.62070271,0.73425208,0.68337447,-0.27132380,0.39506936,0.23083573,-0.23531473,0.29163808,1.34174363,-0.92131877,1.21731629,-1.33963346,-0.57483236,-0.63556425,0.37909532,-1.10632514,1.14704284,0.98565423,0.45619746,-0.12475850,1.29886813,0.99223966,-0.00205456,0.60562006,0.20078986,0.26382672,-0.50707179,-0.11374619,-1.26563571,-0.42795393,0.58748555,1.35964809,1.38919234,0.16716861,0.31986676,-0.94283644,0.00000000
-0.17733526,-0.47840344,0.58592432,-1.28802362,-0.64594294,0.50509004,-0.56906961,-1.35045938,0.99561123,-0.56900998,-1.31068433,-1.27563551,-0.74472360,-0.96595216,0.82290035,-0.53494786,0.91408736,-0.97846201,-0.02136246,0.56411140,0.45597256,0.30338823,1.27446481,-0.81442456,-0.01884239,1.15197765,-1.26631870,-1.33233520,-0.80009314,0.39906366,-0.72036112,-0.92928035,-0.12359305,0.34079421,-0.75432688,-0.59792644,0.34067791,1.33721527,0.52422518,0.84871243,-0.39956972,-0.68323692,-0.13719677,0.92139849,-0.13110107,1.04017623,1.46631594,-1.28392000,-1.36376953,-1.05123089,-0.34689097,-1.10687337,1.00000000
-0.23500938,0.47138561,1.11199343,-1.43056125,-0.55262185,-0.94591611,1.29461799,0.50844301,1.23609077,1.41698613,-0.00870527,-0.79704268,-0.91881364,-0.83124341,0.62577992,-1.37866282,-1.34591678,0.32442883,0.42617144,0.49578877,-0.38435849,0.91783467,0.10087376,-1.18360311,0.89129792,1.35920336,-1.31989106,-0.32594598,-0.03745187,-1.06058772,1.10312684,-0.64755107,0.84902562,0.51298345,0.29413747,-0.92357145,-0.83788944,-1.35795479,-0.77786271,-0.46366917,0.99943591,-0.40082200,0.76386535,-0.18167316,0.85460494,1.42881480,-0.78047533,1.08702484,0.36547226,0.95188278,0.45475771,-0.22815148,1.00000000
0.25813429,0.45651156,-0.81577518,-1.28989432,0.10655509,1.47097828,0.71412542,-0.51796338,0.98161440,0.80695200,-0.65509262,-1.45707753,-1.14551208,1.13191857,1.00968911,-0.61437300,-0.64441372,0.87859496,1.31321241,0.83741177,0.31673603,-0.77198595,0.07724374,-0.79946442,0.92403426,-0.33911676,1.00109165,-0.35517235,0.97244822,-0.50004655,-0.17960189,0.34646526,-1.28913716,1.34462119,0.22081736,0.02346004,1.01818191,1.09728819,0.06678121,1.28178698,-1.30578670,-1.16032262,0.29036469,-0.43780241,-0.10732450,-0.51576235,-0.28582407,0.96793904,0.28042860,1.49203365,0.86063759,-0.67900124,1.00000000
